# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
361 -0.5879971993495564 0.4186416369389777 0.40141166015602886 -0.5637970844806778 21.45429039001465 7.294526100158691 78.5584487915039 1 images/loop_0360.png

362 -0.5840490350448327 0.4241969561539216 0.40669368284084056 -0.5599499222165333 21.716136932373047 7.278871536254883 78.64187622070312 1 images/loop_0361.png

363 -0.5359043730037002 0.4999086642823149 0.46409274908787196 -0.4975095482652011 3.925316333770752 4.520535945892334 81.75808715820312 1 images/loop_0362.png

364 -0.5440276433536871 0.4975175111308745 0.45597177413466833 -0.49859802504387885 7.344516277313232 3.48744535446167 81.37149810791016 1 images/loop_0363.png

365 -0.5532454708195691 0.4897659051103973 0.4466454431528985 -0.5045360793043224 11.788211822509766 3.114602565765381 80.92314910888672 1 images/loop_0364.png

366 -0.5424961171492553 0.5036404723396888 0.45744442917049266 -0.4927360669976564 9.798301696777344 2.7417140007019043 81.26884460449219 1 images/loop_0365.png

367 -0.5628250492451291 0.4521525923497402 0.4333588911602455 -0.5394312455039935 22.940107345581055 7.190888404846191 79.22659301757812 1 images/loop_0366.png

368 -0.5548783661373173 0.5226143617285576 0.44379889487399643 -0.47119716533151224 11.92652702331543 -2.9012842178344727 82.9255142211914 1 images/loop_0367.png

369 -0.4913578730159503 0.4969570357402238 0.5086245035454924 -0.5028938850758006 7.808507442474365 12.51573371887207 83.2076187133789 1 images/loop_0368.png

370 -0.5042513216316821 0.48408370387028543 0.49524318422197733 -0.5158757222060409 13.976131439208984 12.475699424743652 82.96184539794922 1 images/loop_0369.png

371 -0.47815279481475725 0.5090795920334352 0.521664663707982 -0.48997331807389843 7.147171974182129 12.615657806396484 83.94772338867188 1 images/loop_0370.png

372 -0.47350263883587385 0.5144259100737041 0.5260402428623523 -0.48419303686610693 7.2790913581848145 12.405696868896484 83.86643981933594 1 images/loop_0371.png

373 -0.49274114162660426 0.47737966201053844 0.5062390959452164 -0.5225292368698465 18.512287139892578 15.278066635131836 81.26408386230469 1 images/loop_0372.png

374 -0.5304600498575706 0.4895988883796275 0.4693606874421606 -0.5085328004036311 24.295469284057617 7.051346778869629 81.61309051513672 1 images/loop_0373.png

375 -0.5254482816207516 0.4949260210390774 0.47451255771560263 -0.5037759120982485 24.457550048828125 7.02979850769043 82.4467544555664 1 images/loop_0374.png

376 -0.520326486347983 0.5002465088872318 0.4796726426136873 -0.4989267820822014 24.611019134521484 7.007808685302734 82.9281234741211 1 images/loop_0375.png

377 -0.5154579291192667 0.505188713684303 0.4844831291261849 -0.49433145203008977 24.74580955505371 6.986939430236816 82.77645874023438 1 images/loop_0376.png

